canonical,variants,count
N. Hesselberg,A. Hesselberg | N. Hesselberg,2
J.Holz,J.D.Holz | J.Holz,2
Rehmberg,P.Rehberg | Rehmberg,2
A.Sprinkmann,A.Kindermann | A.Sprinkmann,2
C.Francois,C.Francois | J. C. FRANCOIS,2
Jacob U.Es,JACOB v.ES | Jacob U.Es,2
J.Leyster,J.LEUCHERT | J.Leyster,2
F.de Vriendt,F.de Vriendt | J.de Vriendt,2
A.Ackermann,A.Ackermann | Ackermann,2
K.Screta,K.Screta | K.Soyter,2
H.VERSCHURING,H. Verschuring | H.VERSCHURING,2
H. van AVERCAMP,H. van AVERCAMP | H. van AVERKAMP,2
B.FABRITIUS,B.FABRITIUS | K. FABRITIUS,2
SCIPIONE da GAETANO,SCIPIONE da GAETANO | Scipione Gaetani,2
P.SCHOUBROECK,P. Scboubroeck | P.SCHOUBROECK,2
H.MOMMERS,H.MOMMERS | H.Mammers,2
P.J. CODDE,P.J. CODDE | P.de CODDE,2
H.ANGERMEYER,H.ANGERMEYER | H.Angermeyer,2
H.PRADO,H.PRADO | H.PREDIGER,2
V.DE RUYTER,V.DE PAREDES | V.DE RUYTER,2
CHR. SELL DER ALTERE,CHR. SELL | CHR. SELL DER ALTERE,2
AUG. WEBER,AUG. WEBER | Aug. WEBER,2
LINO VESCO,LINO VESCO,2
A.DAHL,A.DAHL | A.Dalem,2
E.GIRARDIN,E.GIACHI | E.GIRARDIN,2
CARL WIZUNI,CARL VINNEN | CARL WIZUNI,2
S.v. HOOGSTRATEN,S.v. HOOGSTRATEN | S.v.HOOGSTRAATEN,2
FRANCOIS ANTOINE BOSSUET,FRANCOIS ANTOINE BOSSUET | FRANCOIS ANTOINE DE BRUYCKER,2
GIULIO CARLINI,GIULIO CARLINI | Guilio Carlini,2
AMOS CASSIOLI,AMOS CASSIOLI,2
HEINRICH FRIEDRICH FUGER,HEINRICH FRIEDRICH FUGER | Heinrich Fr. Fueger,2
E.HOHENBERGER,E. Hohenberg | E.HOHENBERGER,2
ANGELOINGANNI,ANGELO INGANNI | ANGELOINGANNI,2
TITO AGUJARI,TITO AGUJARI,2
JOSEPH GERSTMEYER,JOSEF GAMPENRIEDER | JOSEPH GERSTMEYER,2
C.PRIMEN,C.PRIEM | C.PRIMEN,2
Louis KOLITZ,Louis KOLITZ | Louis Kolitz,2
Erwin STAUDENMAYER,ERWIN STAUDENICK | Erwin STAUDENMAYER,2
JACOBLAUWERS,JACOB WREL | JACOBLAUWERS,2
FRANCOISJOSEF NAVEZ,FRANCOISJOSEF NAVEZ | Francois Josephe Navez,2
JACOB STORCK,JACOB STORCK | JACOBUS STORK,2
F.VILEERS,F.VILEERS | F.VOELKER,2
HERMANN SAFTLEVEN DER JUNGERE,HERMANN SAFTLEVEN DER JUNGERE,2
K.BERNE,K.BAER | K.BERNE,2
J.CREMER,J.Bremer | J.CREMER,2
WILH.KRELING,WILH. JAK.HERTLING | WILH.KRELING,2
F.LEPIE,F.LEPIE,2
HIPPOLYTE LUCAS,HIPPOLYTE LEBAS | HIPPOLYTE LUCAS,2
H.VON WILD,H.VON LIN | H.VON WILD,2
P.F.REINHOLD,F.REINHOLD | P.F.REINHOLD,2
M.WILLMANN,E.WILLMANN | M.WILLMANN,2
W.GERSON,H.GERSON | W.GERSON,2
H. de BRUIJS,H. de BRUIJS | H. de Bruycker,2
F.HEINRICH,F.HEINRICH | J. HEINRICH,2
BEMMEL,BEMMEL,2
Jac. HOFF,Jac. HOFF | Jac. HOFFMANN,2
E. W. PoSE,E. W. PoSE | E.W.POSE,2
C.D.FRITSCHE,C.D.FRIEDRICH | C.D.FRITSCHE,2
G. BARBARELLI,BARBARELLI | G. BARBARELLI,2
W.VERSCHUUR JR.,W.VERSCHUUR | W.VERSCHUUR JR.,2
C.DE VRIES,C.DE VRIES | C.DEBUS,2
J.M.Metz,J. M. Metz | J.M.Metz,2
J.Meurer,A.Meurer | J.Meurer,2
D.Munter,D.MONTEN | D.Munter,2
A. M. Ruyss,A. M. Ruyss | A. M. WERBEL,2
Fr. von Wille jr.,Fr. Wille | Fr. von Wille jr.,2
GUILLIM STRETES,GUILLIM STRETES,2
F. G. von Kugelgen,F. G. von Kugelgen | FR. G. von KUGELGEN,2
J.J.von Eeckhout,J.J.EECKHOUT | J.J.von Eeckhout,2
Van der Beer,Van den Beers | Van der Beer,2
Girolamo Ferrabosco,GIROLAMO FERRABOSCO | Girolamo Ferrabosco,2
Aug. von Klober,Aug. von Klober,2
Karl Fr.Schulz.Jagdschulz,KARL FR. SCHULZ | Karl Fr.Schulz.Jagdschulz,2
H. L. Seefisch,H. L. Seefisch | H.L.SEEFISCH,2
L. G. E. Isabey,L. G. E. Isabey | L.G.E.ISABEY,2
Hubert,Hubert | Hubert G.,2
H. Hoffmann,E. Hoffmann | H. Hoffmann,2
C.Offterdinger,C.Offterdinger,2
Daniel Jantzen,Daniel Jantzen,2
Henri de Brakeleer,Henri de Braekeleer | Henri de Brakeleer,2
Harsen,Harsen,2
P. P. Schiedges,P. P. Schiedges | P.F. SCHIEDGES,2
H. Verhoesen,H. Verhoesen | H.F.Verheggen,2
H.KNACKFUSS,H.KNACKFUSS | H.Knak,2
BLEIBTREU,BLEIBTREU | G.BLEIBTREU,2
V.RAIMUND,V. RAIMUND | V.RAIMUND,2
L.NIEPER,L.NIEDMAYER | L.NIEPER,2
C.BIANCONE,C.BIANCONE | L.BIANCONI,2
E.BLUME,E.BLUME | Ed.Blume,2
C.BRANCACCIO,C.BRANCACCIO,2
GIESSEL,A.GIESSEL | GIESSEL,2
ERICH BRUNKAL,ERICH BRUNKAL,2
D. PETER,D. PETER | Em.Peter,2
C.von SCHLICHT,C.VON KLEIST | C.von SCHLICHT,2
M.CARLIER,M.CARLIER | M.COLIEN,2
C.SIEVERT,C.SIEVERT | C.SIEWERT,2
MAX WEESE,MAX WEESE,2
C.ARNOLD,C.ARNOLD,2
P.GEHREN,P.GEHREN | P.GEHRMANN,2
Elisabeth BINDEMANN,ELISABETH BINDEMANN | Elisabeth BINDEMANN,2
Hans WACKER,Hans WACKER | Hans Walch,2
Elfr. WOLFFEL,Elfr. WOLFFEL | Elfr. Wolffel,2
Lorenz de la Hire,Laurend de la Hire | Lorenz de la Hire,2
Vertin,Verstan | Vertin,2
G. J. van de Sande-Bakhuyzen,G. J. van de Sande-Bakhuyzen | G. J.v. d. Sande-Bakhuysen,2
Hendrik Leys,Hendrik Leys | Henri Leys,2
Anton Waldorp,Anthonis Waldorp | Anton Waldorp,2
R.MARTI Y ALSINA,R.MARTI Y ALSINA,2
P. GYSELS,P. GYSELS | P.GYSELLS,2
J.P.LOUTHERBOURG,J.P.LOUTHERBOURG | J.P.MOLITOR,2
CORN. CORNELISZ,CORN. CORNELISZ | CORN. CORNELISZEN VAN HAARLEM,2
J. GRASSI,J. GRASSI | J.GRASSI,2
G.BUSI,G.BUSI | G.Burklein,2
CIRO FERRI,CIRO FERRI | Ciro Ferri,2
F.FRANCIA,F.FRANCIA | FR.FRANCIA,2
Carlo Lotti,Carlo Loth | Carlo Lotti,2
P. Boel,P. Boel | P.BOEL,2
A.Begeyn,A. C. BEGEYN | A.Begeyn,2
C. B. Puttner,1. C. B. Puttner | C. B. Puttner,2
H.DONCKER,H. DONCKER | H.DONCKER,2
AART DE GELDER,AART DE GELDER | ART DE GELDER,2
A.HANOTEL,A.HANOTEL | A.Hannweber,2
PAULJEAN-BAPTISTE LAZERGES,PAUL JEAN BAPTISTE LAZERGES | PAULJEAN-BAPTISTE LAZERGES,2
HENRI-FRANCOIS RIESENER,HENRI FR.RIESENER | HENRI-FRANCOIS RIESENER,2
CAMILLEJOSEPHE ETIENNE ROQUEPLAN,CAMILLEJOSEPHE ETIENNE ROQUEPLAN | CAMILLEJOSEPHEETIENNEROQUEPLAN,2
Jan Pieter Gillemanns,JAN PIETER GILLEMANS | Jan Pieter Gillemanns,2
A. Romhild,A. Romhild | A.ROMHILD,2
J.HAMEL,J.HAMEL | J.Helm,2
EMIL VON ERNST,EMIL VON ERNST | EMIL von ERNST,2
CHR. GRENIER,CHR. GRENIER | Chr. Grenier,2
WILH. HAMBUCHEN,WILH. HAMBUCHEN | WILHELM HAMBUCHEN,2
CARL WILHELM FREIHERR VON HEIDECK,CARL WILHELM FREIHERR VON HEIDECK | Karl Wilhelm Freiherr von Heideck,2
JOHANN MATTHIAS JANSEN,JOHANN MATHIAS WEYER | JOHANN MATTHIAS JANSEN,2
ALFRED METZENER,ALFRED METZENER | ALFRED PFITZNER,2
J. v. SCHLOGL,J. v. SCHLOGL | J.von Schlogl,2
ERNST BARLACH,ERNST BARLACH | ERNST BOSCH,2
JOSEPH MERZ,JOSEPH MERZ,2
RICHARD SCHAUPP,RICHARD SCHAUPP | Richard Schubring,2
JAN BREUGHEL d. Juing,JAN BREUGHEL II | JAN BREUGHEL d. Juing,2
PETER BREUGHEL d. Juing,PETER BREUGHEL d. Juing | PETER BREUGHELd.A.,2
JACQ.LOUISDAVID,JACQ.LOUISDAVID | JACQUESLOUISDAVID,2
JEAN MAX NATTIER,JEAN MAX NATTIER,2
H. von Movius,H. von Movius | H.Movius,2
Adolph Lier,ADOLPH LIER | Adolph Lier,2
W.Roloff,A.ROLOFF | W.Roloff,2
Karl Kutscha,Karl Kubinsky | Karl Kutscha,2
A. von Schwerin,A. von Schwerin | O.von Schwerin,2
E.O.ADLER,E.O.ADLER | E.ODER,2
G.CANTON,G.CANTON | G.Canton,2
F.A.PALME,F.A.PALCKO | F.A.PALME,2
JOH.WAGNER-DEINES,J.WAGNER DEINES | JOH.WAGNER-DEINES,2
P. Direng,P. Direng | P.deRINGH,2
Viktor von Eckhardt,VICTOR VON ECKHARDT | Viktor von Eckhardt,2
Heinrich Rudolph Albert Poeppel,HEINRICH RUDOLF ALBERT POPPEL | Heinrich Rudolph Albert Poeppel,2
Hans Rossmann,Hans Rossmann | Heinrich Rossmann,2
MATHYS VAN HELMONT,MATH.van HELMONT | MATHYS VAN HELMONT,2
LEONHARD GEY,LEONHARD BECK | LEONHARD GEY,2
R.ROTHER,R.ROTHER | R.Ritter,2
MEISTER MIT DEM PAPAGEI,MEISTER MIT DEM PAPAGEI | MEISTER S. MIT DEM PFEILE,2
F.VAN EVERBROECK,F.V. Everboeck | F.VAN EVERBROECK,2
GIUS.NOGARI,G.NOGARI | GIUS.NOGARI,2
A.PEZ,A.PENZ | A.PEZ,2
L.CRANACH d.Aelt,L.CRANACH d. Alt | L.CRANACH d.Aelt,2
JOHANN MARTIN SCHMIDT,JOHANN MARTIN METZ | JOHANN MARTIN SCHMIDT,2
GRAF PIETRO ROTARI,GRAF PIETRO ROTARI,2
Louis Marie BAADER,Louis Marie BAADER | Louis Marie BONNET,2
Henry BONNEFOY,HENRY BONNEFOY | Henry BONNEFOY,2
Johann PLATTEEL,JEAN PLATTEEL | Johann PLATTEEL,2
John RILEY,JOHN RILEY | John RILEY,2
Lo SPAGNA,LO SPAGNUOLO | Lo SPAGNA,2
FLORIS van DYCK,FLORIS van DYCK | Flor van Acker,2
ANDR. MANTEGNA,ANDR. MANTEGNA | ANDR. MARKO,2
G.van HOUCKGEEST,G.van HOUCKGEEST | G.van Hoelst,2
M.L.E. VIGEE-LEBRUN,M.L.E. VIGEE-LEBRUN | M.L.E.Vigee-Lebrun,2
M. L. van LOO,J. B. VAN LOO | M. L. van LOO,2
Karl HEILIG,KARL HEILIG | Karl HEILIG,2
BUCHHOLZ KARL,"BUCHHOLZ KARL | Buchholz, Karl",2
KRICHELDORF HERMANN GOTTLIEB,KRICHELDORF HERMANN GOTTLIEB,2
Giuseppe Chiari,GIUSEPPE CHIARI | Giuseppe Chiari,2
il Domenichino,IL DOMENICHINO | il Domenichino,2
Jacob Ferdinand Voet,JACOB FERDINAND VOET | Jacob Ferdinand Voet,2
SIMONE BOLOGNESE,SIMONE BOLOGNESE | SIMONE GIUS. BOUCHERON,2
DER MEISTER MIT DEM PAPAGEI,DER MEISTER MIT DEM PAPAGEI | DER MEISTER MIT DER NELKE,2
H.VERTIN,G.VERTIN | H.VERTIN,2
ALBRECHTADAM,ALBRECHTADAM,2
GIACOMOFAVRETTO,GIACOMO FAVRETTO | GIACOMOFAVRETTO,2
MATHILDE FREYTAG,MATHILDE FREYTAG | MATHILDE VON FREYTAG-LORINGHOVEN,2
C.DI GIUSEPPE,C.DI GIUSEPPE,2
DAVID HODGSON,DAVID GRUESON | DAVID HODGSON,2
LUIGI NONO,LUIGI NONO | Luigi Nono,2
KARLSPITZWEG,KARLSPITZWEG | Karl Spibweg,2
MARIEWILHELMINESTARKE,MARIE WILHELMINE STARKE | MARIEWILHELMINESTARKE,2
CARLO WOSTRY,CARLO WOSTRY | Carlo Wostry,2
H.RIBOW,H.RIBOW | Th.Ribot,2
GABRIEL VON HACKL,GABRIEL VON HACKL,2
HEINRICH MARIA DIETRICH MONTEN,HEINRICH MARIA DIETRICH MONTEN | HEINRICHMARIA DIETRICHMONTEN,2
A. AUERBACH,A. AUERBACH | A. UMPFENBACH,2
W.A. ROSLER,A.Rosler | W.A. ROSLER,2
Edmond J. B. DE TSCHAGGENY,EDMOND J. B. DE TSCHAGGENY | Edmond J. B. DE TSCHAGGENY,2
J. J. F. LE BARBIER,J. J. F. LE BARBIER | J.G.FR.LE BARBIER,2
G. Ziesel,G. Ziesel | G.F. ZIESEL,2
Joh.Alex Thiele,JOH.ALEX. THIELE | Joh.Alex Thiele,2
K. D. Keuninck,K. D. KEUNINCK | K. D. Keuninck,2
N.Pienemann,N.Lindemann | N.Pienemann,2
Ch.A. Coypel,CH. A. COYPEL | Ch.A. Coypel,2
Jac. Robusti,Jac. Robusti,2
KARL HEINRICH LORENZ FUNK,KARL HEINRICH ISIDOR KLEINE | KARL HEINRICH LORENZ FUNK,2
K.LEICKERT,B.Leickert | K.LEICKERT,2
JOH. JACOB MAURER,JOH. JACOB MAURER | JOH.JACOB MAURER,2
HENDRIK J.SCHAEFELS,HENDRIK J.SCHAEFELS | HENDRIK SCHWEGMANN,2
F.VANDIVERDONCK,F.VANDIVERDONCK | F.v. SEVERDONCK,2
GILBERT STUART,GILBERT STUART,2
F.JAHN,F.JAGER | F.JAHN,2
C.EMRICH,C.EMRICH | C.Emmerich,2
A. Lukas,A. Lukas | A.Lukas,2
A. Krewald,A. Krewald | J.Krewald,2
Christian Andreas Schleisner,CHRISTOPH ANDREAS SCHLEISSNER | Christian Andreas Schleisner,2
R. Ribarz,R. Ribarz | R.Ribarz,2
FRANZISKA von GEIGER,FRANZISKA KOBES | FRANZISKA von GEIGER,2
G.JOLIAN,G.JOLIAN | G.Jori,2
JOZSI KOPPAY,JOZSEF KNOPP | JOZSI KOPPAY,2
HUGO VON PREEN,HUGO VON HEYDEN | HUGO VON PREEN,2
CHRISTIAN EMIL ROSENSTAND,CHRISTIAN EMIL ROSENSTAND | Christian Emil Rosenstand,2
CHRISTIAN SPEYER,CHRISTIAN SPEYER | Christian Pieper,2
AUGUSTVISCHER,AUGUSTVISCHER | August Vischer,2
G.WIESNER,G.WIESNER | G.WiethÃ¼chter,2
Heinr. R. Reder,Heinr. R. Reder,2
W.VAN ROMEIJN,W. van ROMEIJN | W.VAN ROMEIJN,2
Johannes Hals,Johannes H.Darsow | Johannes Hals,2
Johann Duiwett,Johann Diwett | Johann Duiwett,2
Jod.de Momper,JOD.de MOMPER | Jod.de Momper,2
Karel Vennemann,Karel Vennemann,2
PHILIPP ARNETH,PHILIPP ARNETH | Philipp Arons,2
KARL ALBERT RITTERV.BAUR,KARL ALBERT RITTERV.BAUR | KARLALBERTV.BAUR,2
J.BAYER,H.BAYER | J.BAYER,2
WALTER VON BONGE,WALTER VAES | WALTER VON BONGE,2
OTTOBROMBERGER,OTTOBROMBERGER | Otto Bromberger,2
MAX LUDWIG CHRIST,MAX LUDWIG CHRIST | Max Ludwig Christ,2
FRITZ FREUND,FRITZ FREUND | Frit Freund,2
EMILIE FLOCKHERR,EMILIE FLOCKHERR | EMILIE FOSS,2
JAK.GEHRIG,JAK. UNGERER | JAK.GEHRIG,2
THEODOR GUGGENBERGER,THEODOR GUGGENBERGER | Theodor Guggenberger,2
BETTY'HELDRICH,BETTY HELDRICH | BETTY'HELDRICH,2
H.JAUSS,G. Jauss | H.JAUSS,2
J.KLEINMICHEL,J.KLEINDIEPOLDBERLIN | J.KLEINMICHEL,2
RUD.KUPPELMAYR,RUD.KUPPELMAYR | RUD.KUPPELMEYER,2
L.LANKEN,L.LANKEN | L.Langenmantel,2
H.LEUTEMANN,H.LEUTEMANN | H.Leutemann,2
RICHARD LIPPS,RICHARD LIPPS | Richard Lips,2
MINNA LUDERS,MINNA HEEREN | MINNA LUDERS,2
C.METZ,C.M. METZ | C.METZ,2
CLEMENTINE NIELSEN,CLEMENTINE NIELSEN | CLEMENTINE NIELSSEN,2
M.PIEGLER,M.PIEGLER | M.Pflieger,2
RENE REINICKE,RENE REINECKE | RENE REINICKE,2
ANNA MARIA RENZ,ANNA MARIA RENZ | Anna Maria Wirt,2
KARL ROBICZEK,KARL ROBICZEK | Karl Robiczeck,2
JOSEPH ROSL,JOSEF ROSL | JOSEPH ROSL,2
CURT RUGER,CURT RUGER | Curt Ruger,2
ATTILIO SACHETTO,ATTILIO SACHETTO | Attilio Sachetto,2
KARL AUGUST SCHLEGEL,KARL AUGUST SCHLEGEL,2
ADOLF STIGLMAYER,ADOLF STIGLMAYER | Adolf Stiglmayer,2
MORITZ VEIT,MORITZ RETSCH | MORITZ VEIT,2
CLARA WALTHER,CLARA JOSWICH | CLARA WALTHER,2
JOS. WISCHNIOWSKY,JOS. WISCHNIOWSKY | JOSEPH WISCHNIOWSKY,2
JOHANN BROCKHOFF,JOHANN BROCKHOFF | JOHANN SCHOEFF,2
KARL OTTO MATTHAEI,KARL OTTO MATTHAEI | KARL OTTO MATTHAI,2
DORIS RAAB,DORIS RAAB | Doris RAAB,2
MARIE RESSEL,MARIE LUDDERS | MARIE RESSEL,2
PAULA ROESLER,PAULA BONTE | PAULA ROESLER,2
ALOIS ROTH,ALOIS ROTH | Alois Roth,2
OLGA SIEWERT,OLGA SIEWERT | OLGA WEISS,2
KONRAD STROBEL,CONRAD STROBEL | KONRAD STROBEL,2
R.THOMANN,R.THOMANN | ROTHMANN,2
JUS.BENNEWITZ,BENNEWITZ | JUS.BENNEWITZ,2
A.STREHLE,A.RUSTEHL | A.STREHLE,2
ED.VOIT,ED. VOSS | ED.VOIT,2
D.HALS,D.HALS | DIRK.HALS,2
F. J. de GOYA,F. J. de GOYA | FR. J. de GOYA y LUCIENTES,2
PIETER JANSZ SAENREDAM,PIETER JANSZ SAENREDAM | PIETER PIETERSZ LASTMANN,2
ROGIER v.d. WEYDEN,ROGER v.d.WEYDEN | ROGIER v.d. WEYDEN,2
PIETER J. QUAST,PIETER G.COSYN | PIETER J. QUAST,2
J.H.J.T.FANTIN-LATOUR,J.H.J.T.FANTIN-LATOUR | TH.FANTIN-LATOUR,2
Pierre Emanuel Damoye,Pierre Emanuel Damoye,2
E. Krupa-Krupinsky,E. Krupa-Krupinsky | KRUPA-KRUPINSKY,2
B. Liebig,B. Liebig | H.Liebig,2
KONRAD BECKMANN,KONRAD BECKMANN | Konrad Beckmann,2
A.HEY,A.HEY | A.Heyl,2
NIKOLA MASIC,NIKOLA MASIC | NIKOLA MIGNARD,2
Professor Julius Adam,Professor Julius Adam,2
Florent Nicolas Crabeeis,Florent Nicolas Crabeeis | Florent Nicolas Crabeels,2
Max Dorner,Max Dorner,2
G. Kalker,G. Kalker | G. Klingler,2
N. Lauermann,G. Lauxmann | N. Lauermann,2
H. Roelink,H. Roclink | H. Roelink,2
Max Schwab,MAX SCHWAB | Max Schwab,2
W. Stapel,W. COSTE | W. Stapel,2
Jwo H. Stercken,Jwo H. Stercken | Jwo H. Sterken,2
A.J.Voorn,A.J.Bern | A.J.Voorn,2
S. O. Ringel,S. O. Ringel | S.O. Ringel,2
E.BAUM,E.BAUM | E.BAUMANN,2
H.FAUST,H.FAUST | H.Fautin,2
MARIA WEBER,MARIA WEBER | Maria Munter,2
A.LERTINANT,A.LERTINANT | A.Lertinant,2
A.VON LIEZEN-MAYER,A.VON LIEZEN-MAYER | A.VON NIEDHAMMER,2
CARLMAYR-GRAZ,CARLMAYR-GRAZ | CARLMAYRGRAZ,2
MAX VON SCHMADEL,MAX VON SCHMADEL | Max von Schmadel,2
ALEXANDRE SEGE,ALEXANDRE SEGE | Alexandre Sege,2
F.X.STRIEBEL,F.X. Striebel | F.X.STRIEBEL,2
W.ZEHME,W.ZEHME | W.Zehme,2
C.C. Cruseman,C.C. Cruseman | C.CRUSEMANN,2
Joh. Chr. Kroner,JOH.KONRAD DORNER | Joh. Chr. Kroner,2
L.Bambach,L.Bambach,2
Peter Woltze,PETER WOLTZE | Peter Woltze,2
Ernst Rob. Zulauf,Ernst Rob. Zulauf,2
J. Mayburger,J. Mayburger | J.MAYBURGER,2
G.v.d.LEEUW,G.v.d.LEEUW,2
SIR GODEF.KNELLER,SIR GOD.KNELLER | SIR GODEF.KNELLER,2
JUAN VICENTE MACIP,JUAN VICENTE MACIP | JUANES VICENTE MACIP,2
G.MAILE,G.MAILE,2
MARTEN RYCKAERT,MARTEN RYCKAERT | MARTIN RYCKAERT,2
J.C.IBBETSON,J. C. IBBETSON | J.C.IBBETSON,2
Henri van Assche,Henri van Assche | Henri van Seben,2
Jacques Carabain,Jacques CARABAIN | Jacques Carabain,2
Hendrik Gerrit ten Cate,HENDRIK GERRIT TEN CATE | Hendrik Gerrit ten Cate,2
Ary Pleysier,Ary Pleysier,2
CLAUSMEYER,CLAUSMEYER | CLAuS MAyER,2
J.M.Stack,J.M. Stack | J.M.Stack,2
Cornelius Wagner,Cornelius Wagner,2
Dominicus Bertetoni,Dominicus Bertetoni,2
Jan Jansz Treck,JAN JANSZ TRECK | Jan Jansz Treck,2
R.Lischka,R.Lischka | R.PLISCHKA,2
Walter Graf von Looz-Corswarem,Walter Graf von Looz-Corswarem,2
Odger Rouet,Odger Rouet | Odger Rousst,2
Paul Gerhardt Vowe,Paul Gerhardt Vowe | Paul Gerhart Vowe,2
JAN van OS,JAN van OS,2
H. J. VONCK,H. J. VONCK | H. W. VOIGT,2
Konrad Witz,CONRAD WITZ | Konrad Witz,2
Jacob Singer,Jacob SINGER | Jacob Singer,2
LEOPOLDGRAF VONKALCKREUTH,LEOPOLDGRAF VONKALCKREUTH | LEOPOLDVONKALCKREUTH,2
MARIASLAVONA,MARIA SLAVONA | MARIASLAVONA,2
ALICE TRUBNER,ALICE TRUBNER | Alice Trubner,2
"JAN BRUEGHEL DER ALTERE,GEN. SAMMETBRUEGHEL","JAN BREUGHEL D.ALTERE,GEN. SAMMETBREUGHEL | JAN BRUEGHEL DER ALTERE,GEN. SAMMETBRUEGHEL",2
"GIROLAMO CURTI, GEN.IL DENTONE","GIROLAMO CURTI, GEN.IL DENTONE | GIROLAMO MARCHESI GEN.DA COTIGNOLA",2
JACOPO LIGOZZI,JACOPO LIGOZZI,2
Henri Desire yan Blarenberghe,HENRI DESIRE VAN BLARENBERGHE | Henri Desire yan Blarenberghe,2
J.D. Dambacher,J.D. Dambacher | V.D.Dambacher,2
S. Hoelzel,A.Hoelzel | S. Hoelzel,2
Theodor Van der Mont,THEODOR VAN DER MONT | Theodor Van der Mont,2
Charles Baugniet,Charies Baugniet | Charles Baugniet,2
Andre Marie Guillemin,Andre Marie Guillemin,2
Heinrich Recker,Heinrich Recker | Heinrich Recker-Coln,2
Hendrick van Scheeres,Hendrick van Scheeres | Hendrik Jan Scheeres,2
Charles Delacroix,CHARLES DELAFOSSE | Charles Delacroix,2
Hippolyte,Hippolyt Klenze | Hippolyte,2
F.VAN BAYEREN,F.VAN BAYEREN | F.VAN MERKEREN,2
LUCAS VALKENBORCH,LUCAS V.VALCKENBORCH | LUCAS VALKENBORCH,2
DAVID TENNIERS,DAVID ROENTGEN | DAVID TENNIERS,2
ALEXANDRE BLAISE DESGOFFES,ALEXANDRE BLAISE DESGOFFES | BLAISE ALEXANDRE DESGOFFE,2
Wilhelm Jacob Hertling,Wilhelm Jacob Hertling,2
Hans Miller-Strelar,Hans Miller-Strelar,2
W.van Dort,W.van Dort,2
A.van Weiland,A. van Weiland | A.van Weiland,2
Nicolas Toussaint Charlet,Nicolas Toussaint | Nicolas Toussaint Charlet,2
Karl-Pierre Daubigny,Karl Pierre Daubigny | Karl-Pierre Daubigny,2
Jean Louis Andre Theodore Gericault,Jean Louis Andre Theodore Gericault,2
J.Cahner,J.BACHINGER | J.Cahner,2
FREDERIK LEE BRIDELL,FREDERIK LEE BRIDELL,2
A.GEIGER-THURING,A.GEIGER-THURING | GEIGER-THURING,2
MARTHA CUNZ,MARTHA CUNZ,2
FERDINAND PILOTY d.J.,FERDINAND PILOTY D.J. | FERDINAND PILOTY d.J.,2
OTTO GRASHOFF,OTTO GRASHOF | OTTO GRASHOFF,2
Albert Ferf,Albert Ferf | Albert uon fBeller,2
J. B. ISABEY,J. B. ISABEY | J.B.ISABEY,2
ST.JEAN,ST.JEAN | St.,2
JOH. EL. ZEISIG,JOH. EL. ZEISIG | JOH. EL.ZEISIG.SCHENAU,2
J. V. D. HAGEN,J. V. D. HAGEN | J.V.D.HAGEN,2
Karl Borromaus Andreas Ruthart,KARL BORROMAUS RUTHART | Karl Borromaus Andreas Ruthart,2
Chevalier Faust Giusto,Chevalier Faust Giusto,2
Pierre Etienne Theodore Rousseau,Pierre Etienne Theodore Rousseau | Pierre-Etienne-Theodore Rousseau,2
L.Vidal,G.VIDAL | L.Vidal,2
FREDERICO BARROCCI,FREDERICO BARROCCI | FREDERIGO BARROCCI,2
QUIRIN BRECKELENCAMP,QUIRIN BRECKELENCAMP | QUIRIN VON BREKELENKAM,2
ELISABETH LOUISE VIGEE-LEBRUN,ELISABETH LOUISE VIGEE-LEBRUN | Elisabeth Vigee-Lebrun,2
Louis Carrier-Belleuse,LOUIS CARRIER-BELLEUSE | Louis Carrier-Belleuse,2
R.Hilder,R.Hilder,2
E. Mentzel,E. Mentzel | E. Menzler,2
FRIEDRICH FRIEDLANDER von Malheim,FRIEDRICH FRIEDLANDER von Malheim | Fr. Friedlander Ritter von Malheim,2
GERHARDT MUNTHE,GERHARD MUNTHE | GERHARDT MUNTHE,2
ANDREAS MULLER,ANDREAS MULLER | ANDREASMOLLER,2
Jean Gericault,Jean Gericault | Jean Louis Gericault,2
Johann Heinrich Ramberg,Johann Heinrich Ramberg,2
Josef Rebell,Josef Rebell | Josef Redel,2
PHILIPPE JACQUES DE LOUTHERBOURG,JAQUES PHILIPPE DE LOUTHERBOURG | PHILIPPE JACQUES DE LOUTHERBOURG,2
G.BASTIEN,G.BARRIERE | G.BASTIEN,2
LUDWIG DESCOUDRES,LUDWIG BRULS | LUDWIG DESCOUDRES,2
J.C.GUTTENBERG,H.GUTTENBERG | J.C.GUTTENBERG,2
FREDERIK BARTLETT,FREDERIK BAKER | FREDERIK BARTLETT,2
VINCENZ CAPRILE,VINCENZ CAPRILE | VINCENZ CISSARZ,2
WALTER CONZ,WALTER CONZ | Walter Conz,2
ORESTE DA MOLIN,ORESTE DA MOLIN | ORESTE da MOLIN-VENEDIG,2
KARL DUSSAULT,KARL DUSSAULT | KARL DUZETTE,2
BERTA FRORIEP,BERTA FRORIEP | Berta Froriep,2
A.HUBNER,A.HUBERT | A.HUBNER,2
MARIE GRAFIN KALCKREUTH,MARIE GRAFIN KALCKREUTH | Marie Grafin von Kalckreuth,2
W. JURGENS,W. JENSING | W. JURGENS,2
JAMES G.LAING,JAMES G.LAING | James G.Laing,2
POMPEO MARIANI,POMPEO MARIANI | Pompeo Mariani,2
